project,t1,t2,duration,ratio,cumratio
sfilatov_secretary,JDBC,JPA,12,0.0,1.0
sfilatov_secretary,JDBC,JPA,13,0.0,1.0
sfilatov_secretary,JDBC,JPA,14,0.0,1.0
sfilatov_secretary,JDBC,JPA,15,0.0,1.0
keesun_swagger-noxml-mvc,JDBC,JPA,0,0.0,0.0
keesun_swagger-noxml-mvc,JDBC,JPA,1,0.0,0.0
keesun_swagger-noxml-mvc,JDBC,JPA,2,0.0,0.0
keesun_swagger-noxml-mvc,JDBC,JPA,3,0.0,0.0
keesun_swagger-noxml-mvc,JDBC,JPA,4,0.0,0.0
keesun_swagger-noxml-mvc,JDBC,JPA,5,0.0,0.0
keesun_swagger-noxml-mvc,JDBC,JPA,6,0.0,0.0
keesun_swagger-noxml-mvc,JDBC,JPA,7,0.0,0.0
keesun_swagger-noxml-mvc,JDBC,JPA,8,0.0,0.0
keesun_swagger-noxml-mvc,JDBC,JPA,9,0.0,0.0
keesun_swagger-noxml-mvc,JDBC,JPA,10,0.0,0.0
keesun_swagger-noxml-mvc,JDBC,JPA,11,0.0,0.0
keesun_swagger-noxml-mvc,JDBC,JPA,12,0.0,0.0
keesun_swagger-noxml-mvc,JDBC,JPA,13,0.0,0.0
keesun_swagger-noxml-mvc,JDBC,JPA,14,0.0,0.0
keesun_swagger-noxml-mvc,JDBC,JPA,15,0.0,0.0
powertac_powertac-tournament-scheduler,JDBC,JPA,0,0.18181819,0.18181819
powertac_powertac-tournament-scheduler,JDBC,JPA,1,0.0,0.18181819
powertac_powertac-tournament-scheduler,JDBC,JPA,2,0.0,0.18181819
powertac_powertac-tournament-scheduler,JDBC,JPA,3,0.0,0.18181819
powertac_powertac-tournament-scheduler,JDBC,JPA,4,0.0,0.18181819
powertac_powertac-tournament-scheduler,JDBC,JPA,5,0.0,0.18181819
powertac_powertac-tournament-scheduler,JDBC,JPA,6,0.0,0.18181819
powertac_powertac-tournament-scheduler,JDBC,JPA,7,0.0,0.18181819
powertac_powertac-tournament-scheduler,JDBC,JPA,8,0.0,0.18181819
powertac_powertac-tournament-scheduler,JDBC,JPA,9,0.045454547,0.22727273
powertac_powertac-tournament-scheduler,JDBC,JPA,10,0.0,0.22727273
powertac_powertac-tournament-scheduler,JDBC,JPA,11,0.0,0.22727273
powertac_powertac-tournament-scheduler,JDBC,JPA,12,0.0,0.22727273
powertac_powertac-tournament-scheduler,JDBC,JPA,13,0.0,0.22727273
powertac_powertac-tournament-scheduler,JDBC,JPA,14,0.0,0.22727273
powertac_powertac-tournament-scheduler,JDBC,JPA,15,0.0,0.22727273
untoldwind_soatools,JDBC,JPA,0,0.6,0.6
untoldwind_soatools,JDBC,JPA,1,0.0,0.6
untoldwind_soatools,JDBC,JPA,2,0.0,0.6
untoldwind_soatools,JDBC,JPA,3,0.0,0.6
untoldwind_soatools,JDBC,JPA,4,0.0,0.6
untoldwind_soatools,JDBC,JPA,5,0.0,0.6
untoldwind_soatools,JDBC,JPA,6,0.0,0.6
untoldwind_soatools,JDBC,JPA,7,0.0,0.6
untoldwind_soatools,JDBC,JPA,8,0.0,0.6
untoldwind_soatools,JDBC,JPA,9,0.0,0.6
untoldwind_soatools,JDBC,JPA,10,0.0,0.6
untoldwind_soatools,JDBC,JPA,11,0.0,0.6
untoldwind_soatools,JDBC,JPA,12,0.0,0.6
untoldwind_soatools,JDBC,JPA,13,0.0,0.6
untoldwind_soatools,JDBC,JPA,14,0.0,0.6
untoldwind_soatools,JDBC,JPA,15,0.0,0.6
cheneyjuu_companys,JDBC,JPA,0,0.0,0.0
cheneyjuu_companys,JDBC,JPA,1,0.0,0.0
cheneyjuu_companys,JDBC,JPA,2,0.0,0.0
cheneyjuu_companys,JDBC,JPA,3,0.0,0.0
cheneyjuu_companys,JDBC,JPA,4,0.0,0.0
cheneyjuu_companys,JDBC,JPA,5,0.0,0.0
cheneyjuu_companys,JDBC,JPA,6,0.0,0.0
cheneyjuu_companys,JDBC,JPA,7,0.0,0.0
cheneyjuu_companys,JDBC,JPA,8,0.0,0.0
cheneyjuu_companys,JDBC,JPA,9,0.0,0.0
cheneyjuu_companys,JDBC,JPA,10,0.0,0.0
cheneyjuu_companys,JDBC,JPA,11,0.0,0.0
cheneyjuu_companys,JDBC,JPA,12,0.0,0.0
cheneyjuu_companys,JDBC,JPA,13,0.0,0.0
cheneyjuu_companys,JDBC,JPA,14,0.0,0.0
cheneyjuu_companys,JDBC,JPA,15,0.0,0.0
SpringSource_spring-insight-plugins,JDBC,JPA,0,0.0,0.0
SpringSource_spring-insight-plugins,JDBC,JPA,1,0.0,0.0
SpringSource_spring-insight-plugins,JDBC,JPA,2,0.0,0.0
SpringSource_spring-insight-plugins,JDBC,JPA,3,0.0,0.0
SpringSource_spring-insight-plugins,JDBC,JPA,4,0.0,0.0
SpringSource_spring-insight-plugins,JDBC,JPA,5,0.0,0.0
SpringSource_spring-insight-plugins,JDBC,JPA,6,0.0,0.0
SpringSource_spring-insight-plugins,JDBC,JPA,7,0.0,0.0
SpringSource_spring-insight-plugins,JDBC,JPA,8,0.0,0.0
SpringSource_spring-insight-plugins,JDBC,JPA,9,0.0,0.0
SpringSource_spring-insight-plugins,JDBC,JPA,10,0.0,0.0
SpringSource_spring-insight-plugins,JDBC,JPA,11,0.0,0.0
SpringSource_spring-insight-plugins,JDBC,JPA,12,0.0,0.0
SpringSource_spring-insight-plugins,JDBC,JPA,13,0.0,0.0
SpringSource_spring-insight-plugins,JDBC,JPA,14,0.0,0.0
SpringSource_spring-insight-plugins,JDBC,JPA,15,0.0,0.0
vmware-serengeti_serengeti-ws,JDBC,JPA,0,0.0,0.0
vmware-serengeti_serengeti-ws,JDBC,JPA,1,0.0,0.0
vmware-serengeti_serengeti-ws,JDBC,JPA,2,0.0,0.0
vmware-serengeti_serengeti-ws,JDBC,JPA,3,0.0,0.0
vmware-serengeti_serengeti-ws,JDBC,JPA,4,0.0,0.0
vmware-serengeti_serengeti-ws,JDBC,JPA,5,0.0,0.0
vmware-serengeti_serengeti-ws,JDBC,JPA,6,0.0,0.0
vmware-serengeti_serengeti-ws,JDBC,JPA,7,0.0,0.0
vmware-serengeti_serengeti-ws,JDBC,JPA,8,0.0,0.0
vmware-serengeti_serengeti-ws,JDBC,JPA,9,0.0,0.0
vmware-serengeti_serengeti-ws,JDBC,JPA,10,0.0,0.0
vmware-serengeti_serengeti-ws,JDBC,JPA,11,0.0,0.0
vmware-serengeti_serengeti-ws,JDBC,JPA,12,0.0,0.0
vmware-serengeti_serengeti-ws,JDBC,JPA,13,0.0,0.0
vmware-serengeti_serengeti-ws,JDBC,JPA,14,0.0,0.0
vmware-serengeti_serengeti-ws,JDBC,JPA,15,0.0,0.0
USGS-CIDA_ncETL,JDBC,JPA,0,0.25,0.25
USGS-CIDA_ncETL,JDBC,JPA,1,0.0,0.25
USGS-CIDA_ncETL,JDBC,JPA,2,0.0,0.25
USGS-CIDA_ncETL,JDBC,JPA,3,0.0,0.25
USGS-CIDA_ncETL,JDBC,JPA,4,0.0,0.25
USGS-CIDA_ncETL,JDBC,JPA,5,0.0,0.25
USGS-CIDA_ncETL,JDBC,JPA,6,0.0,0.25
USGS-CIDA_ncETL,JDBC,JPA,7,0.0,0.25
USGS-CIDA_ncETL,JDBC,JPA,8,0.0,0.25
USGS-CIDA_ncETL,JDBC,JPA,9,0.0,0.25
USGS-CIDA_ncETL,JDBC,JPA,10,0.0,0.25
USGS-CIDA_ncETL,JDBC,JPA,11,0.0,0.25
USGS-CIDA_ncETL,JDBC,JPA,12,0.0,0.25
USGS-CIDA_ncETL,JDBC,JPA,13,0.0,0.25
USGS-CIDA_ncETL,JDBC,JPA,14,0.0,0.25
USGS-CIDA_ncETL,JDBC,JPA,15,0.0,0.25
esfand_ddd-cqrs-sample,JDBC,JPA,0,0.5,0.5
esfand_ddd-cqrs-sample,JDBC,JPA,1,0.0,0.5
esfand_ddd-cqrs-sample,JDBC,JPA,2,0.0,0.5
esfand_ddd-cqrs-sample,JDBC,JPA,3,0.0,0.5
esfand_ddd-cqrs-sample,JDBC,JPA,4,0.0,0.5
esfand_ddd-cqrs-sample,JDBC,JPA,5,0.0,0.5
esfand_ddd-cqrs-sample,JDBC,JPA,6,0.0,0.5
esfand_ddd-cqrs-sample,JDBC,JPA,7,0.0,0.5
esfand_ddd-cqrs-sample,JDBC,JPA,8,0.0,0.5
esfand_ddd-cqrs-sample,JDBC,JPA,9,0.0,0.5
esfand_ddd-cqrs-sample,JDBC,JPA,10,0.0,0.5
esfand_ddd-cqrs-sample,JDBC,JPA,11,0.0,0.5
esfand_ddd-cqrs-sample,JDBC,JPA,12,0.0,0.5
esfand_ddd-cqrs-sample,JDBC,JPA,13,0.0,0.5
esfand_ddd-cqrs-sample,JDBC,JPA,14,0.0,0.5
esfand_ddd-cqrs-sample,JDBC,JPA,15,0.0,0.5
platformlayer_platformlayer,JDBC,JPA,0,0.0,0.0
platformlayer_platformlayer,JDBC,JPA,1,0.0,0.0
platformlayer_platformlayer,JDBC,JPA,2,0.0,0.0
platformlayer_platformlayer,JDBC,JPA,3,0.0,0.0
platformlayer_platformlayer,JDBC,JPA,4,0.0,0.0
platformlayer_platformlayer,JDBC,JPA,5,0.0,0.0
platformlayer_platformlayer,JDBC,JPA,6,0.0,0.0
platformlayer_platformlayer,JDBC,JPA,7,0.0,0.0
platformlayer_platformlayer,JDBC,JPA,8,0.0,0.0
platformlayer_platformlayer,JDBC,JPA,9,0.0,0.0
platformlayer_platformlayer,JDBC,JPA,10,0.0,0.0
platformlayer_platformlayer,JDBC,JPA,11,0.0,0.0
platformlayer_platformlayer,JDBC,JPA,12,0.0,0.0
platformlayer_platformlayer,JDBC,JPA,13,0.0,0.0
platformlayer_platformlayer,JDBC,JPA,14,0.0,0.0
platformlayer_platformlayer,JDBC,JPA,15,0.0,0.0
bnewport_Samples,JDBC,JPA,0,0.0,0.0
bnewport_Samples,JDBC,JPA,1,0.0,0.0
bnewport_Samples,JDBC,JPA,2,0.0,0.0
bnewport_Samples,JDBC,JPA,3,0.0,0.0
bnewport_Samples,JDBC,JPA,4,0.0,0.0
bnewport_Samples,JDBC,JPA,5,0.0,0.0
bnewport_Samples,JDBC,JPA,6,0.0,0.0
bnewport_Samples,JDBC,JPA,7,0.0,0.0
bnewport_Samples,JDBC,JPA,8,0.0,0.0
bnewport_Samples,JDBC,JPA,9,0.0,0.0
bnewport_Samples,JDBC,JPA,10,0.0,0.0
bnewport_Samples,JDBC,JPA,11,0.0,0.0
bnewport_Samples,JDBC,JPA,12,0.0,0.0
bnewport_Samples,JDBC,JPA,13,0.0,0.0
bnewport_Samples,JDBC,JPA,14,0.0,0.0
bnewport_Samples,JDBC,JPA,15,0.0,0.0
xebia_xke-ng,JDBC,JPA,0,0.0,0.0
xebia_xke-ng,JDBC,JPA,1,0.0,0.0
xebia_xke-ng,JDBC,JPA,2,0.0,0.0
xebia_xke-ng,JDBC,JPA,3,0.0,0.0
xebia_xke-ng,JDBC,JPA,4,0.0,0.0
xebia_xke-ng,JDBC,JPA,5,0.0,0.0
xebia_xke-ng,JDBC,JPA,6,0.0,0.0
xebia_xke-ng,JDBC,JPA,7,0.0,0.0
xebia_xke-ng,JDBC,JPA,8,0.0,0.0
xebia_xke-ng,JDBC,JPA,9,0.0,0.0
xebia_xke-ng,JDBC,JPA,10,0.0,0.0
xebia_xke-ng,JDBC,JPA,11,0.0,0.0
xebia_xke-ng,JDBC,JPA,12,0.0,0.0
xebia_xke-ng,JDBC,JPA,13,0.0,0.0
xebia_xke-ng,JDBC,JPA,14,0.0,0.0
xebia_xke-ng,JDBC,JPA,15,0.0,0.0
droolsjbpm_drools-mas,JDBC,JPA,0,0.0,0.0
droolsjbpm_drools-mas,JDBC,JPA,1,0.0,0.0
droolsjbpm_drools-mas,JDBC,JPA,2,0.0,0.0
droolsjbpm_drools-mas,JDBC,JPA,3,0.0,0.0
droolsjbpm_drools-mas,JDBC,JPA,4,0.0,0.0
droolsjbpm_drools-mas,JDBC,JPA,5,0.0,0.0
droolsjbpm_drools-mas,JDBC,JPA,6,0.0,0.0
droolsjbpm_drools-mas,JDBC,JPA,7,0.0,0.0
droolsjbpm_drools-mas,JDBC,JPA,8,0.0,0.0
droolsjbpm_drools-mas,JDBC,JPA,9,0.0,0.0
droolsjbpm_drools-mas,JDBC,JPA,10,0.0,0.0
droolsjbpm_drools-mas,JDBC,JPA,11,0.0,0.0
droolsjbpm_drools-mas,JDBC,JPA,12,0.0,0.0
droolsjbpm_drools-mas,JDBC,JPA,13,0.0,0.0
droolsjbpm_drools-mas,JDBC,JPA,14,0.0,0.0
droolsjbpm_drools-mas,JDBC,JPA,15,0.0,0.0
samolisov_samolisov-demo,JDBC,JPA,0,0.0,0.0
samolisov_samolisov-demo,JDBC,JPA,1,0.0,0.0
samolisov_samolisov-demo,JDBC,JPA,2,0.0,0.0
samolisov_samolisov-demo,JDBC,JPA,3,0.0,0.0
samolisov_samolisov-demo,JDBC,JPA,4,0.0,0.0
samolisov_samolisov-demo,JDBC,JPA,5,0.0,0.0
samolisov_samolisov-demo,JDBC,JPA,6,0.0,0.0
samolisov_samolisov-demo,JDBC,JPA,7,0.0,0.0
samolisov_samolisov-demo,JDBC,JPA,8,0.0,0.0
samolisov_samolisov-demo,JDBC,JPA,9,0.0,0.0
samolisov_samolisov-demo,JDBC,JPA,10,0.0,0.0
samolisov_samolisov-demo,JDBC,JPA,11,0.0,0.0
samolisov_samolisov-demo,JDBC,JPA,12,0.0,0.0
samolisov_samolisov-demo,JDBC,JPA,13,0.0,0.0
samolisov_samolisov-demo,JDBC,JPA,14,0.0,0.0
samolisov_samolisov-demo,JDBC,JPA,15,0.0,0.0
tharindum_opennms_dashboard,JDBC,JPA,0,0.0,0.0
tharindum_opennms_dashboard,JDBC,JPA,1,0.0,0.0
tharindum_opennms_dashboard,JDBC,JPA,2,0.0,0.0
tharindum_opennms_dashboard,JDBC,JPA,3,0.0,0.0
tharindum_opennms_dashboard,JDBC,JPA,4,0.0,0.0
tharindum_opennms_dashboard,JDBC,JPA,5,0.0,0.0
tharindum_opennms_dashboard,JDBC,JPA,6,0.0,0.0
tharindum_opennms_dashboard,JDBC,JPA,7,0.0,0.0
tharindum_opennms_dashboard,JDBC,JPA,8,0.0,0.0
tharindum_opennms_dashboard,JDBC,JPA,9,0.0,0.0
tharindum_opennms_dashboard,JDBC,JPA,10,0.0,0.0
tharindum_opennms_dashboard,JDBC,JPA,11,0.0,0.0
tharindum_opennms_dashboard,JDBC,JPA,12,0.0,0.0
tharindum_opennms_dashboard,JDBC,JPA,13,0.0,0.0
tharindum_opennms_dashboard,JDBC,JPA,14,0.0,0.0
tharindum_opennms_dashboard,JDBC,JPA,15,0.0,0.0
biemond_jdev11gR2_examples,JDBC,JPA,0,0.5,0.5
biemond_jdev11gR2_examples,JDBC,JPA,1,0.0,0.5
biemond_jdev11gR2_examples,JDBC,JPA,2,0.0,0.5
biemond_jdev11gR2_examples,JDBC,JPA,3,0.0,0.5
biemond_jdev11gR2_examples,JDBC,JPA,4,0.0,0.5
biemond_jdev11gR2_examples,JDBC,JPA,5,0.0,0.5
biemond_jdev11gR2_examples,JDBC,JPA,6,0.0,0.5
biemond_jdev11gR2_examples,JDBC,JPA,7,0.0,0.5
biemond_jdev11gR2_examples,JDBC,JPA,8,0.0,0.5
biemond_jdev11gR2_examples,JDBC,JPA,9,0.0,0.5
biemond_jdev11gR2_examples,JDBC,JPA,10,0.0,0.5
biemond_jdev11gR2_examples,JDBC,JPA,11,0.0,0.5
biemond_jdev11gR2_examples,JDBC,JPA,12,0.0,0.5
biemond_jdev11gR2_examples,JDBC,JPA,13,0.0,0.5
biemond_jdev11gR2_examples,JDBC,JPA,14,0.0,0.5
biemond_jdev11gR2_examples,JDBC,JPA,15,0.0,0.5
OpenAttestation_OpenAttestation,JDBC,JPA,0,0.0,0.0
OpenAttestation_OpenAttestation,JDBC,JPA,1,0.0,0.0
OpenAttestation_OpenAttestation,JDBC,JPA,2,0.0,0.0
OpenAttestation_OpenAttestation,JDBC,JPA,3,0.0,0.0
OpenAttestation_OpenAttestation,JDBC,JPA,4,0.0,0.0
OpenAttestation_OpenAttestation,JDBC,JPA,5,0.0,0.0
OpenAttestation_OpenAttestation,JDBC,JPA,6,0.0,0.0
OpenAttestation_OpenAttestation,JDBC,JPA,7,0.0,0.0
OpenAttestation_OpenAttestation,JDBC,JPA,8,0.0,0.0
OpenAttestation_OpenAttestation,JDBC,JPA,9,0.0,0.0
OpenAttestation_OpenAttestation,JDBC,JPA,10,0.0,0.0
OpenAttestation_OpenAttestation,JDBC,JPA,11,0.0,0.0
OpenAttestation_OpenAttestation,JDBC,JPA,12,0.0,0.0
OpenAttestation_OpenAttestation,JDBC,JPA,13,0.0,0.0
OpenAttestation_OpenAttestation,JDBC,JPA,14,0.0,0.0
OpenAttestation_OpenAttestation,JDBC,JPA,15,0.0,0.0
evanchooly_javabot,JDBC,JPA,0,0.0,0.0
evanchooly_javabot,JDBC,JPA,1,0.0,0.0
evanchooly_javabot,JDBC,JPA,2,0.0,0.0
evanchooly_javabot,JDBC,JPA,3,0.0,0.0
evanchooly_javabot,JDBC,JPA,4,0.0,0.0
evanchooly_javabot,JDBC,JPA,5,0.0,0.0
evanchooly_javabot,JDBC,JPA,6,0.0,0.0
evanchooly_javabot,JDBC,JPA,7,0.0,0.0
evanchooly_javabot,JDBC,JPA,8,0.0,0.0
evanchooly_javabot,JDBC,JPA,9,0.0,0.0
evanchooly_javabot,JDBC,JPA,10,0.0,0.0
evanchooly_javabot,JDBC,JPA,11,0.0,0.0
evanchooly_javabot,JDBC,JPA,12,0.0,0.0
evanchooly_javabot,JDBC,JPA,13,0.0,0.0
evanchooly_javabot,JDBC,JPA,14,0.0,0.0
evanchooly_javabot,JDBC,JPA,15,0.0,0.0
jsfunit_jsfunit,JDBC,JPA,0,0.0,0.0
jsfunit_jsfunit,JDBC,JPA,1,0.0,0.0
jsfunit_jsfunit,JDBC,JPA,2,0.0,0.0
jsfunit_jsfunit,JDBC,JPA,3,0.0,0.0
jsfunit_jsfunit,JDBC,JPA,4,0.0,0.0
jsfunit_jsfunit,JDBC,JPA,5,0.0,0.0
jsfunit_jsfunit,JDBC,JPA,6,0.0,0.0
jsfunit_jsfunit,JDBC,JPA,7,0.0,0.0
jsfunit_jsfunit,JDBC,JPA,8,0.0,0.0
jsfunit_jsfunit,JDBC,JPA,9,0.0,0.0
jsfunit_jsfunit,JDBC,JPA,10,0.0,0.0
jsfunit_jsfunit,JDBC,JPA,11,0.0,0.0
jsfunit_jsfunit,JDBC,JPA,12,0.0,0.0
jsfunit_jsfunit,JDBC,JPA,13,0.0,0.0
jsfunit_jsfunit,JDBC,JPA,14,0.0,0.0
jsfunit_jsfunit,JDBC,JPA,15,0.0,0.0
SomMeri_Standalone-JPA-Test-Demo,JDBC,JPA,0,0.0,0.0
SomMeri_Standalone-JPA-Test-Demo,JDBC,JPA,1,0.0,0.0
SomMeri_Standalone-JPA-Test-Demo,JDBC,JPA,2,0.0,0.0
SomMeri_Standalone-JPA-Test-Demo,JDBC,JPA,3,0.0,0.0
SomMeri_Standalone-JPA-Test-Demo,JDBC,JPA,4,0.0,0.0
SomMeri_Standalone-JPA-Test-Demo,JDBC,JPA,5,0.0,0.0
SomMeri_Standalone-JPA-Test-Demo,JDBC,JPA,6,0.0,0.0
SomMeri_Standalone-JPA-Test-Demo,JDBC,JPA,7,0.0,0.0
SomMeri_Standalone-JPA-Test-Demo,JDBC,JPA,8,0.0,0.0
SomMeri_Standalone-JPA-Test-Demo,JDBC,JPA,9,0.0,0.0
SomMeri_Standalone-JPA-Test-Demo,JDBC,JPA,10,0.0,0.0
SomMeri_Standalone-JPA-Test-Demo,JDBC,JPA,11,0.0,0.0
SomMeri_Standalone-JPA-Test-Demo,JDBC,JPA,12,0.0,0.0
SomMeri_Standalone-JPA-Test-Demo,JDBC,JPA,13,0.0,0.0
SomMeri_Standalone-JPA-Test-Demo,JDBC,JPA,14,0.0,0.0
SomMeri_Standalone-JPA-Test-Demo,JDBC,JPA,15,0.0,0.0
Emergya_gofleet,JDBC,JPA,0,0.0,0.0
Emergya_gofleet,JDBC,JPA,1,0.0,0.0
Emergya_gofleet,JDBC,JPA,2,0.0,0.0
Emergya_gofleet,JDBC,JPA,3,0.0,0.0
Emergya_gofleet,JDBC,JPA,4,0.0,0.0
Emergya_gofleet,JDBC,JPA,5,0.0,0.0
Emergya_gofleet,JDBC,JPA,6,0.0,0.0
Emergya_gofleet,JDBC,JPA,7,0.0,0.0
Emergya_gofleet,JDBC,JPA,8,0.0,0.0
Emergya_gofleet,JDBC,JPA,9,0.0,0.0
Emergya_gofleet,JDBC,JPA,10,0.0,0.0
Emergya_gofleet,JDBC,JPA,11,0.0,0.0
Emergya_gofleet,JDBC,JPA,12,0.0,0.0
Emergya_gofleet,JDBC,JPA,13,0.0,0.0
Emergya_gofleet,JDBC,JPA,14,0.0,0.0
Emergya_gofleet,JDBC,JPA,15,0.0,0.0
jbosstm_narayana,JDBC,JPA,0,0.0,0.0
jbosstm_narayana,JDBC,JPA,1,0.0,0.0
jbosstm_narayana,JDBC,JPA,2,0.0,0.0
jbosstm_narayana,JDBC,JPA,3,0.0,0.0
jbosstm_narayana,JDBC,JPA,4,0.0,0.0
jbosstm_narayana,JDBC,JPA,5,0.0,0.0
jbosstm_narayana,JDBC,JPA,6,0.0,0.0
jbosstm_narayana,JDBC,JPA,7,0.0,0.0
jbosstm_narayana,JDBC,JPA,8,0.0,0.0
jbosstm_narayana,JDBC,JPA,9,0.0,0.0
jbosstm_narayana,JDBC,JPA,10,0.0,0.0
jbosstm_narayana,JDBC,JPA,11,0.0,0.0
jbosstm_narayana,JDBC,JPA,12,0.0,0.0
jbosstm_narayana,JDBC,JPA,13,0.0,0.0
jbosstm_narayana,JDBC,JPA,14,0.0,0.0
jbosstm_narayana,JDBC,JPA,15,0.0,0.0
lexspoon_scalagwt-gwt,JDBC,JPA,0,0.0,0.0
lexspoon_scalagwt-gwt,JDBC,JPA,1,0.0,0.0
lexspoon_scalagwt-gwt,JDBC,JPA,2,0.0,0.0
lexspoon_scalagwt-gwt,JDBC,JPA,3,0.0,0.0
lexspoon_scalagwt-gwt,JDBC,JPA,4,0.0,0.0
lexspoon_scalagwt-gwt,JDBC,JPA,5,0.0,0.0
lexspoon_scalagwt-gwt,JDBC,JPA,6,0.0,0.0
lexspoon_scalagwt-gwt,JDBC,JPA,7,0.0,0.0
lexspoon_scalagwt-gwt,JDBC,JPA,8,0.0,0.0
lexspoon_scalagwt-gwt,JDBC,JPA,9,0.0,0.0
lexspoon_scalagwt-gwt,JDBC,JPA,10,0.0,0.0
lexspoon_scalagwt-gwt,JDBC,JPA,11,0.0,0.0
lexspoon_scalagwt-gwt,JDBC,JPA,12,0.0,0.0
lexspoon_scalagwt-gwt,JDBC,JPA,13,0.0,0.0
lexspoon_scalagwt-gwt,JDBC,JPA,14,0.0,0.0
lexspoon_scalagwt-gwt,JDBC,JPA,15,0.0,0.0
chkal_wjax11-demo,JDBC,JPA,0,0.0,0.0
chkal_wjax11-demo,JDBC,JPA,1,0.0,0.0
chkal_wjax11-demo,JDBC,JPA,2,0.0,0.0
chkal_wjax11-demo,JDBC,JPA,3,0.0,0.0
chkal_wjax11-demo,JDBC,JPA,4,0.0,0.0
chkal_wjax11-demo,JDBC,JPA,5,0.0,0.0
chkal_wjax11-demo,JDBC,JPA,6,0.0,0.0
chkal_wjax11-demo,JDBC,JPA,7,0.0,0.0
chkal_wjax11-demo,JDBC,JPA,8,0.0,0.0
chkal_wjax11-demo,JDBC,JPA,9,0.0,0.0
chkal_wjax11-demo,JDBC,JPA,10,0.0,0.0
chkal_wjax11-demo,JDBC,JPA,11,0.0,0.0
chkal_wjax11-demo,JDBC,JPA,12,0.0,0.0
chkal_wjax11-demo,JDBC,JPA,13,0.0,0.0
chkal_wjax11-demo,JDBC,JPA,14,0.0,0.0
chkal_wjax11-demo,JDBC,JPA,15,0.0,0.0
biemond_jdev11g_examples,JDBC,JPA,0,1.0,1.0
biemond_jdev11g_examples,JDBC,JPA,1,0.0,1.0
biemond_jdev11g_examples,JDBC,JPA,2,0.0,1.0
biemond_jdev11g_examples,JDBC,JPA,3,0.0,1.0
biemond_jdev11g_examples,JDBC,JPA,4,0.0,1.0
biemond_jdev11g_examples,JDBC,JPA,5,0.0,1.0
biemond_jdev11g_examples,JDBC,JPA,6,0.0,1.0
biemond_jdev11g_examples,JDBC,JPA,7,0.0,1.0
biemond_jdev11g_examples,JDBC,JPA,8,0.0,1.0
biemond_jdev11g_examples,JDBC,JPA,9,0.0,1.0
biemond_jdev11g_examples,JDBC,JPA,10,0.0,1.0
biemond_jdev11g_examples,JDBC,JPA,11,0.0,1.0
biemond_jdev11g_examples,JDBC,JPA,12,0.0,1.0
biemond_jdev11g_examples,JDBC,JPA,13,0.0,1.0
biemond_jdev11g_examples,JDBC,JPA,14,0.0,1.0
biemond_jdev11g_examples,JDBC,JPA,15,0.0,1.0
sandermak_JavaMisc,JDBC,JPA,0,0.0,0.0
sandermak_JavaMisc,JDBC,JPA,1,0.0,0.0
sandermak_JavaMisc,JDBC,JPA,2,0.0,0.0
sandermak_JavaMisc,JDBC,JPA,3,0.0,0.0
sandermak_JavaMisc,JDBC,JPA,4,0.0,0.0
sandermak_JavaMisc,JDBC,JPA,5,0.0,0.0
sandermak_JavaMisc,JDBC,JPA,6,0.0,0.0
sandermak_JavaMisc,JDBC,JPA,7,0.0,0.0
sandermak_JavaMisc,JDBC,JPA,8,0.0,0.0
sandermak_JavaMisc,JDBC,JPA,9,0.0,0.0
sandermak_JavaMisc,JDBC,JPA,10,0.0,0.0
sandermak_JavaMisc,JDBC,JPA,11,0.0,0.0
sandermak_JavaMisc,JDBC,JPA,12,0.0,0.0
sandermak_JavaMisc,JDBC,JPA,13,0.0,0.0
sandermak_JavaMisc,JDBC,JPA,14,0.0,0.0
sandermak_JavaMisc,JDBC,JPA,15,0.0,0.0
znicholas_obase,JDBC,JPA,0,0.0,0.0
znicholas_obase,JDBC,JPA,1,0.0,0.0
znicholas_obase,JDBC,JPA,2,0.0,0.0
znicholas_obase,JDBC,JPA,3,0.0,0.0
znicholas_obase,JDBC,JPA,4,0.0,0.0
znicholas_obase,JDBC,JPA,5,0.0,0.0
znicholas_obase,JDBC,JPA,6,0.0,0.0
znicholas_obase,JDBC,JPA,7,0.0,0.0
znicholas_obase,JDBC,JPA,8,0.0,0.0
znicholas_obase,JDBC,JPA,9,0.0,0.0
znicholas_obase,JDBC,JPA,10,0.0,0.0
znicholas_obase,JDBC,JPA,11,0.0,0.0
znicholas_obase,JDBC,JPA,12,0.0,0.0
znicholas_obase,JDBC,JPA,13,0.0,0.0
znicholas_obase,JDBC,JPA,14,0.0,0.0
znicholas_obase,JDBC,JPA,15,0.0,0.0
jtamayo_pepe,JDBC,JPA,0,0.0033333334,0.0033333334
jtamayo_pepe,JDBC,JPA,1,0.0,0.0033333334
jtamayo_pepe,JDBC,JPA,2,0.0,0.0033333334
jtamayo_pepe,JDBC,JPA,3,0.0,0.0033333334
jtamayo_pepe,JDBC,JPA,4,0.0,0.0033333334
jtamayo_pepe,JDBC,JPA,5,0.0,0.0033333334
jtamayo_pepe,JDBC,JPA,6,0.0,0.0033333334
jtamayo_pepe,JDBC,JPA,7,0.0,0.0033333334
jtamayo_pepe,JDBC,JPA,8,0.0,0.0033333334
jtamayo_pepe,JDBC,JPA,9,0.0,0.0033333334
jtamayo_pepe,JDBC,JPA,10,0.0,0.0033333334
jtamayo_pepe,JDBC,JPA,11,0.0,0.0033333334
